TRN DATE,TRN/TYPE AND DESCRIPTION,C/V/DATE,DEBIT,CREDIT,BALANCE
28/07/2025,"1536-909-0, DOLLAI NOWABPUR BRANCH OL 1",28/07/2025,,"26,400.00","3,187,418.00"
28/07/2025,"1215-901-36917 M/S MAYMUNA TRA, BHOLA BRANCH OL 1",28/07/2025,,"40,000.00","3,227,418.00"
28/07/2025,"1215-901-36917 M/S MAYMUNA TRA, BHOLA BRANCH OL 1",28/07/2025,,"18,000.00","3,245,418.00"
28/07/2025,"PIAPP, OWN BANK KAZI FIRMS. A/C: 335*-***-**230, TASMIN POULTRY. Trx.ID 2025072828-2-290796 OL 1",28/07/2025,,"46,800.00","3,292,218.00"
28/07/2025,"PIAPP, OWN BANK HABIB VARIETIES STO. A/C: 102*-***-**515, HABIB VARIETIES STORE. Trx.ID 2025072828-2-295479 OL 1",28/07/2025,,"40,000.00","3,332,218.00"
28/07/2025,"PIAPP, OWN BANK ARIYAN POULTRY. A/C: 360*-***-**811, M/S ARIYAN AND ARABI POULTRY & FEED. Trx.ID 2025072828-2-306158",28/07/2025,,"35,000.00","3,367,218.00"
28/07/2025,"2454-909-0, BAZAR ROAD BRANCH (NAIM) OL 1",28/07/2025,,"50,000.00","3,417,218.00"
28/07/2025,"PIAPP, OWN BANK MODENA POLTE. A/C: 370*-**-**576, MODINA POULTRY FEEDS. Trx.ID 2025072828-2-310042 OL 1",28/07/2025,,"50,000.00","3,467,218.00"
28/07/2025,"PIAPP, OWN BANK BUSNE. A/C: 463*-***-**660, M/S MONNI POULTRY FEED & MEDICINE. Trx.ID 2025072828-2-313503 OL 1",28/07/2025,,"160,000.00","3,627,218.00"
28/07/2025,"1640-909-0, KISHOREGONJ BRANCH OL 1",28/07/2025,,"13,600.00","3,640,818.00"
28/07/2025,CR SND 1159 T 9,28/07/2025,"3,635,000.00",,"5,818.00"
28/07/2025,"PIAPP, OWN BANK ADNAN POULTRY. A/C: 118*-***-**611, MD. ABUL HUSSAIN. Trx.ID 2025072828-2-333947 OL 1",28/07/2025,,"36,000.00","41,818.00"
28/07/2025,"PIAPP, OWN BANK CHICKS. A/C: 118*-***-**776, ANIK POULTRY FEED & CHICKS. Trx.ID 2025072828-2-348326 OL 1",28/07/2025,,"38,000.00","79,818.00"
28/07/2025,"PIAPP, OWN BANK PAY. A/C: 060*-***-**034, M/S AWAL POULTRY & FISHERIES. Trx.ID 2025072828-2-358512 OL 1",28/07/2025,,"30,000.00","109,818.00"
28/07/2025,"PIAPP, OWN BANK KM POULTRY. A/C: 441*-***-**990, M/S K.M. POULTRY & FEED SHOP. Trx.ID 2025072828-2-380723 OL 1",28/07/2025,,"28,280.00","138,098.00"
28/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 495*-***-**358, M/S LOVANA POULTRY FEED. Trx.ID 2025072828-2-474196 OL 1",28/07/2025,,"52,800.00","190,898.00"
28/07/2025,"PIAPP, OWN BANK KHUL022. A/C: 587*-***-**232, M/S S A INTERNATIONAL. Trx.ID 2025072828-2-490556 OL 1",28/07/2025,,"20,000.00","210,898.00"
28/07/2025,"PIAPP, OWN BANK LEYAR CHECKS. A/C: 146*-**-**718, M/S SHAPLA TRADERS. Trx.ID 2025072828-2-493401 OL 1",28/07/2025,,"20,500.00","231,398.00"
28/07/2025,"PIAPP, OWN BANK CHICK. A/C: 406*-***-**683, BISMILLAH POULTRY FIRM. Trx.ID 2025072828-2-497726 OL 1",28/07/2025,,"1,000.00","232,398.00"
28/07/2025,"PIAPP, OWN BANK ROSS 600 23 TOSLIM. A/C: 380*-***-**137, A. F. FISH FEED AND GOAT FIRM. Trx.ID 2025072828-2-510062 OL 1",28/07/2025,,"13,800.00","246,198.00"
28/07/2025,"PIAPP, OWN BANK CHICKS PAYMENT. A/C: 281*-***-**207, M/S AYMONA POULTRY FEED & CHICKS. Trx.ID 2025072828-2-515717 OL 1",28/07/2025,,"26,000.00","272,198.00"
28/07/2025,"PIAPP, OWN BANK ALOM42944. A/C: 372*-***-**576, MASRURA POULTRY FEED. Trx.ID 2025072828-2-546183 OL 1",28/07/2025,,"92,880.00","365,078.00"
28/07/2025,"PIAPP, OWN BANK CHICK PURCHESS. A/C: 473*-***-**437, M/S HOWLADAR POULTRY FEEDS. Trx.ID 2025072828-2-550956 OL 1",28/07/2025,,"11,000.00","376,078.00"
28/07/2025,"PIAPP, OWN BANK KANCHON MIA POULTRY. A/C: 339*-***-**965, M/S KANCHON MIA POULTRY FEED. Trx.ID 2025072828-2-556659",28/07/2025,,"270,000.00","646,078.00"
28/07/2025,"PIAPP, OWN BANK KAZI CHICK. A/C: 477*-***-**266, M/S SURAIYA POULTRY FIRM. Trx.ID 2025072828-2-601717 OL 1",28/07/2025,,"300,000.00","946,078.00"
29/07/2025,"PIAPP, OWN BANK KAZI FARMS LTD. A/C: 174*-***-**047, AKBAR ENTERPRISE. Trx.ID 2025072929-2-85547 OL 1",29/07/2025,,"52,000.00","998,078.00"
29/07/2025,"PIAPP, OWN BANK KAZI. A/C: 194*-***-**238, M/S. BACCHU MIA SALES CENTRE. Trx.ID 2025072929-2-134955 OL 1",29/07/2025,,"14,000.00","1,012,078.00"
29/07/2025,"3372-909-0, SATMATHA BRANCH OL 1",29/07/2025,,"6,000.00","1,018,078.00"
29/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 316*-***-***126, MONOWARA CHICKS & FEEDCENTER. Trx.ID 2025072929-2-153800 OL 1",29/07/2025,,"46,000.00","1,064,078.00"
29/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 316*-***-***126, MONOWARA CHICKS & FEEDCENTER. Trx.ID 2025072929-2-155086 OL 1",29/07/2025,,"15,680.00","1,079,758.00"
29/07/2025,"1613-901-58766 M/S SAJAL ENTER,GAIBANDHA BRANCH (CD-58766) OL 1",29/07/2025,,"59,000.00","1,138,758.00"
29/07/2025,"1900-901-41184 MOUSUMI MOTSHO,GOPALGONJ BRANCH (FROM CD-41184) OL 1",29/07/2025,,"39,200.00","1,177,958.00"
29/07/2025,"4786-909-0, COLONEL HAT BRANCH (MD.MOHIUDDIN) OL 1",29/07/2025,,"30,000.00","1,207,958.00"
29/07/2025,"1900-901-41184 MOUSUMI MOTSHO,GOPALGONJ BRANCH (FROM CD-41184) OL 1",29/07/2025,,"8,100.00","1,216,058.00"
29/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 316*-***-***126, MONOWARA CHICKS & FEEDCENTER. Trx.ID 2025072929-2-198995 OL 1",29/07/2025,,"56,800.00","1,272,858.00"
29/07/2025,"1051-102-483 M/S JANONI POUL, RAJAPURBRANCH (CR FROM 1051102000483) OL 1",29/07/2025,,"24,900.00","1,297,758.00"
29/07/2025,"1162-901-23360 M/S. CHAITI AN, SINGAIRBRANCH OL 1",29/07/2025,,"200,000.00","1,497,758.00"
29/07/2025,"4993-909-0, BSCIC BRANCH OL 1",29/07/2025,,"80,000.00","1,577,758.00"
29/07/2025,"4656-909-0, TARKI BANDAR BRANCH OL 1",29/07/2025,,"20,000.00","1,597,758.00"
29/07/2025,"PIAPP, OWN BANK DDDDD. A/C: 487*-***-***036, MAISHA POULTRY FEED. Trx.ID2025072929-2-226900 OL 1",29/07/2025,,"80,000.00","1,677,758.00"
29/07/2025,4924-901-12060 ALIF POULTRY &MONIRAMPUR BRANCH OL 1,29/07/2025,,"11,200.00","1,688,958.00"
29/07/2025,4924-901-12060 ALIF POULTRY &MONIRAMPUR BRANCH OL 1,29/07/2025,,"30,000.00","1,718,958.00"
29/07/2025,INTERBANK FUND TRANSFER BRAC BANKLIMITED 2073409480001 0,29/07/2025,,"9,600.00","1,728,558.00"
29/07/2025,"4431-901-7793 SATOTA POULTRY,PATKELGHATA (RU BRANCH OL 1",29/07/2025,,"90,000.00","1,818,558.00"
29/07/2025,"PIAPP, OWN BANK AFRIN TRADERS. A/C: 019*-***939, M/S RAKIB LEYAR AGRO FARM.Trx.ID 2025072929-2-236155 OL 1",29/07/2025,,"10,200.00","1,828,758.00"
29/07/2025,"2263-901-14122 SARMI POULTRY F,SARATGONJ BRANCH OL 1",29/07/2025,,"50,000.00","1,878,758.00"
29/07/2025,"PIAPP, OWN BANK LAYER. A/C: 018*-***533,M/S NUSRAT POULTRY COMPLEX. Trx.ID2025072929-2-239246 OL 1",29/07/2025,,"50,000.00","1,928,758.00"
29/07/2025,"4197-909-0, SITAKUNDA SME BRANCH OL 1",29/07/2025,,"10,000.00","1,938,758.00"
29/07/2025,"2412-901-32555 M/S FORHAD TRAD,DAULATPUR BRANCH OL 1",29/07/2025,,"36,000.00","1,974,758.00"
29/07/2025,"4725-901-7810 M/S FAHAD POULT, RAIPURABRANCH (CD-7810) OL 1",29/07/2025,,"31,000.00","2,005,758.00"
29/07/2025,"4266-901-4580 SHAIKH ENTERPRI, PHULTALABRANCH OL 1",29/07/2025,,"70,000.00","2,075,758.00"
29/07/2025,"2308-909-0, CHHAGALNAIYA BRANCH OL 1",29/07/2025,,"133,000.00","2,208,758.00"
29/07/2025,"PIAPP, OWN BANK KAZI CHICKS PAYMENT. A/C: 049*---***957, AL KARIM POULTRY PRODUCTS. Trx.ID 2025072929-2-277774 OL 1",29/07/2025,,"18,000.00","2,226,758.00"
29/07/2025,"1406-901-12901 M/S ORIN TRADER, GOALABAZAR BRANCH OL 1",29/07/2025,,"100,000.00","2,326,758.00"
29/07/2025,1674-901-12454 HAFSA POULTRY & BABUGONJ BRANCH (CD-12454) OL 1,29/07/2025,,"9,000.00","2,335,758.00"
29/07/2025,"3616-901-16257 RIFAT POULTRY F, CHOWMUHANA BRANCH OL 1",29/07/2025,,"20,000.00","2,355,758.00"
29/07/2025,"PIAPP, OWN BANK BUSNIESS. A/C: 107*-***-***330, M/S SEBA POULTRY FEED & MEDICINE ZONE. Trx.ID 2025072929-2-285341 OL 1",29/07/2025,,"150,000.00","2,505,758.00"
29/07/2025,"581-909-0, BHERAMARA BRANCH OL 1",29/07/2025,,"30,000.00","2,535,758.00"
29/07/2025,"PIAPP, OWN BANK MDANU. A/C: 352*-***-***197, M/S HALIMA POULTRY PRODUCT. Trx.ID 2025072929-2-287255 OL 1",29/07/2025,,"20,000.00","2,555,758.00"
29/07/2025,"661-909-0, DINAJPUR BRANCH OL 1",29/07/2025,,"80,000.00","2,635,758.00"
29/07/2025,"1016-909-0, UKHIYA BRANCH (A GAFUR) OL 1",29/07/2025,,"200,000.00","2,835,758.00"
29/07/2025,"PIAPP, OWN BANK ONE LAC ONLY. A/C: 372*-***-***000, BOSHRA POULTRY AND FISH FEED. Trx.ID 2025072929-2-298772 OL 1",29/07/2025,,"100,000.00","2,935,758.00"
29/07/2025,"3972-901-5360 M/S ASHA POULTR, DHAKA DAKSHIN BRANCH OL 1",29/07/2025,,"30,000.00","2,965,758.00"
29/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 439*-***-***170, M/S ABBAJAN AGRO FOODS. Trx.ID 2025072929-2-307762 OL 1",29/07/2025,,"1,700.00","2,967,458.00"
29/07/2025,"PIAPP, OWN BANK FEED. A/C: 253*-***-***700, BATEN POULTRY. Trx.ID 2025072929-2-309079 OL 1",29/07/2025,,"44,000.00","3,011,458.00"
29/07/2025,"2022-901-14440 M/S NISHAD TRAD, PARK ROAD BRANCH OL 1",29/07/2025,,"50,000.00","3,061,458.00"
29/07/2025,"2022-901-14440 M/S NISHAD TRAD, PARK ROAD BRANCH OL 1",29/07/2025,,"100,000.00","3,161,458.00"
29/07/2025,"4542-901-13250 M/S TALUKDER EN, MOHANGANJ BRANCH OL 1",29/07/2025,,"100,000.00","3,261,458.00"
29/07/2025,"PIAPP, OWN BANK CHICK PAYMENT. A/C: 261*-***-***911, M/S SOTOTA POULTRY FEEDS. Trx.ID 2025072929-2-319111 OL 1",29/07/2025,,"30,000.00","3,291,458.00"
29/07/2025,"2852-901-44011 M/S SIFAT ENTER, SHAIKHPARA BAZA BRANCH OL 1",29/07/2025,,"200,000.00","3,491,458.00"
29/07/2025,"1138-901-23943 M/S MA-MONI POU, KALAIYA BANDAR BRANCH OL 1",29/07/2025,,"20,000.00","3,511,458.00"
29/07/2025,"PIAPP, OWN BANK ADNAN POULTRY. A/C: 118*-***-***611, MD. ABUL HUSSAIN. Trx.ID 2025072929-2-325985 OL 1",29/07/2025,,"14,400.00","3,525,858.00"
29/07/2025,INTERBANK FUND TRANSFER IFIC BANK LIMITED 0220336710811 0,29/07/2025,,"39,680.00","3,565,538.00"
29/07/2025,"PIAPP, OWN BANK BUSINESS PURPOSE. A/C: 153*-***-***976, TAREQ POULTRY FIRM AND FEED. Trx.ID 2025072929-2-329244 OL 1",29/07/2025,,"8,000.00","3,573,538.00"
29/07/2025,"2576-901-14798 SIKDER POULTRY, NAYERGAON BAZAR BRANCH OL 1",29/07/2025,,"22,000.00","3,595,538.00"
29/07/2025,"4518-901-15577 M/S BISWAS POUL, CHUKNAGAR(RURAL BRANCH OL 1",29/07/2025,,"200,000.00","3,795,538.00"
29/07/2025,"PIAPP, OWN BANK BACHA. A/C: 463*---***813, M/S SHAH POULTRY FEED AND MEDICINE. Trx.ID 2025072929-2-345960 OL 1",29/07/2025,,"150,000.00","3,945,538.00"
29/07/2025,"PIAPP, OWN BANK BACHA. A/C: 463*---***813, M/S SHAH POULTRY FEED AND MEDICINE. Trx.ID 2025072929-2-346997 OL 1",29/07/2025,,"24,000.00","3,969,538.00"
29/07/2025,"4630-901-7417 SHADHIN POULTRY, BELABO BRANCH OL 1",29/07/2025,,"100,000.00","4,069,538.00"
29/07/2025,CR SND 1159 T 11,29/07/2025,"4,064,000.00",,"5,538.00"
29/07/2025,"PIAPP, OWN BANK CHICK PAYMENT. A/C: 261*---***911, M/S SOTOTA POULTRY FEEDS. Trx.ID 2025072929-2-427940 OL 1",29/07/2025,,"15,000.00","20,538.00"
29/07/2025,"PIAPP, OWN BANK SAHAB. A/C: 104*---***683, M/S. ENAM TRADERS. Trx.ID 2025072929-2-429731 OL 1",29/07/2025,,"48,000.00","68,538.00"
29/07/2025,"PIAPP, OWN BANK BOILAR CHICKS. A/C: 463*---***298, REKHA VETERINARY CORNER. Trx.ID 2025072929-2-442405 OL 1",29/07/2025,,"70,000.00","138,538.00"
29/07/2025,"PIAPP, OWN BANK ALOM42944. A/C: 372*---***576, MASRURA POULTRY FEED. Trx.ID 2025072929-2-450982 OL 1",29/07/2025,,"130,800.00","269,338.00"
29/07/2025,"PIAPP, OWN BANK SALAM. A/C: 307*---***204, SALAM POULTRY & FEED. Trx.ID 2025072929-2-455272 OL 1",29/07/2025,,"25,600.00","294,938.00"
29/07/2025,"PIAPP, OWN BANK LAYDDR. A/C: 484*---***930, HENA AGRO. Trx.ID 2025072929-2-466055 OL 1",29/07/2025,,"7,200.00","302,138.00"
29/07/2025,"PIAPP, OWN BANK TRANSFER. A/C: 132*---***310, M/S FARUQUE TRADERS. Trx.ID 2025072929-2-467196 OL 1",29/07/2025,,"100,000.00","402,138.00"
29/07/2025,"PIAPP, OWN BANK ALOM42944. A/C: 372*---***576, MASRURA POULTRY FEED. Trx.ID 2025072929-2-478624 OL 1",29/07/2025,,"14,400.00","416,538.00"
29/07/2025,"PIAPP, OWN BANK AL MAMUN POULTRY PRODUCTS. A/C: 286*---***574, M/S AL-MAMUN POULTRY PRODUCTS. Trx.ID",29/07/2025,,"21,000.00","437,538.00"
29/07/2025,"PIAPP, OWN BANK BOILAR CHICKS. A/C: 463*---***298, REKHA VETERINARY CORNER. Trx.ID 2025072929-2-525746 OL 1",29/07/2025,,"30,000.00","467,538.00"
29/07/2025,"PIAPP, OWN BANK CHICK PURCHESS. A/C: 473*---***437, M/S HOWLADAR POULTRY FEEDS. Trx.ID 2025072929-2-535383 OL 1",29/07/2025,,"7,040.00","474,578.00"
29/07/2025,"PIAPP, OWN BANK POULTRY CHECKS. A/C: 138*---***908, M/S RANGDHONU POULTRY FEED AND MEDICINE. Trx.ID 2025072929-2",29/07/2025,,"65,000.00","539,578.00"
29/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 495*---***358, M/S LOVANA POULTRY FEED. Trx.ID 2025072929-2-602258 OL 1",29/07/2025,,"24,200.00","563,778.00"
29/07/2025,"PIAPP, OWN BANK SHARKAR POULTRY FEED. A/C: 011*---***290, M/S SHARKAR POULTRY FEED AND FARM. Trx.ID 2025072929-2-631303",29/07/2025,,"20,000.00","583,778.00"
30/07/2025,"PIAPP, OWN BANK SABUJ KANTI CHOWDHURY. A/C: 049*---***871, M/S SHUVRO ENTERPRISE. Trx.ID 2025073030-2",30/07/2025,,"13,800.00","597,578.00"
30/07/2025,"4760-909-0, BABURHAT BRANCH OL 1",30/07/2025,,"3,850.00","601,428.00"
30/07/2025,"PIAPP, OWN BANK CHIKS. A/C: 058*---***896, M/S MOHON TRADERS. Trx.ID 2025073030-2-161681 OL 1",30/07/2025,,"50,000.00","651,428.00"
30/07/2025,"1215-901-36917 M/S MAYMUNA TRA, BHOLA BRANCH OL 1",30/07/2025,,"20,000.00","671,428.00"
30/07/2025,"2401-909-0, MEHENDIGONJ BRANCH OL 1",30/07/2025,,"50,000.00","721,428.00"
30/07/2025,"2454-901-30474 CHARBARIA POULT, BAZAR ROAD BRANCH OL 1",30/07/2025,,"45,000.00","766,428.00"
30/07/2025,"4993-909-0, BSCIC BRANCH OL 1",30/07/2025,,"10,000.00","776,428.00"
30/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 397*-***-***467, M/S J R POULTRY FARM. Trx.ID 2025073030-2-207527 OL 1",30/07/2025,,"20,000.00","796,428.00"
30/07/2025,"PIAPP, OWN BANK SDFDD. A/C: 487*-***-***036, MAISHA POULTRY FEED. Trx.ID 2025073030-2-221785 OL 1",30/07/2025,,"70,000.00","866,428.00"
30/07/2025,"PIAPP, OWN BANK CHIKS. A/C: 151*-***-***531, MD. SHARIFUL ISLAM. Trx.ID 2025073030-2-227911 OL 1",30/07/2025,,"6,980.00","873,408.00"
30/07/2025,"2022-901-19710 M/S BINTI TRADE, PARK ROAD BRANCH (2022901019710) OL 1",30/07/2025,,"100,000.00","973,408.00"
30/07/2025,"3669-909-0, NOAPARA BAZAR BRANCH OL 1",30/07/2025,,"10,500.00","983,908.00"
30/07/2025,"1008-901-10378 RAHI POULTRY FE, TAJPUR BRANCH (OL) OL 1",30/07/2025,,"16,000.00","999,908.00"
30/07/2025,"4197-901-1785 M/S KALLANY AGR, SITAKUNDA SME BRANCH OL 1",30/07/2025,,"21,700.00","1,021,608.00"
30/07/2025,"626-901-30855 LOKNATH POULTRY, SREEMONGAL BRANCH OL 1",30/07/2025,,"50,000.00","1,071,608.00"
30/07/2025,"4656-901-10722 BISWAS POULTRY, TARKI BANDAR BRANCH OL 1",30/07/2025,,"10,000.00","1,081,608.00"
30/07/2025,"4985-901-4845 M/S JAKIR POULT, BHULTA BRANCH OL 1",30/07/2025,,"30,800.00","1,112,408.00"
30/07/2025,"4266-901-5112 M/S. MITU POULT, PHULTALA BRANCH OL 1",30/07/2025,,"7,500.00","1,119,908.00"
30/07/2025,"520-901-25979 M/S NAZMIN POUL, CHHATAK BRANCH OL 1",30/07/2025,,"50,000.00","1,169,908.00"
30/07/2025,"1831-909-0, NARAIL BRANCH OL 1",30/07/2025,,"5,000.00","1,174,908.00"
30/07/2025,"4672-909-0, NEKMOROD BRANCH (YPUSUF) OL 1",30/07/2025,,"6,500.00","1,181,408.00"
30/07/2025,"PIAPP, OWN BANK CHICK. A/C: 037*-***-***509, M/S AKON TRADERS. Trx.ID 2025073030-2-265770 OL 1",30/07/2025,,"20,000.00","1,201,408.00"
30/07/2025,"1621-901-16216 M/S CRECENT ENT, NETROKONA BRANCH (CD 16216) OL 1",30/07/2025,,"1,200.00","1,202,608.00"
30/07/2025,"1621-901-16216 M/S CRECENT ENT, NETROKONA BRANCH (CD 16216) OL 1",30/07/2025,,"40,000.00","1,242,608.00"
30/07/2025,"3590-901-5811 SYLHET POULTRY, KADAMTALI BRANCH OL 1",30/07/2025,,"30,000.00","1,272,608.00"
30/07/2025,"1051-909-0, RAJAPUR BRANCH OL 1",30/07/2025,,"15,000.00","1,287,608.00"
30/07/2025,"504-909-0, JAMALGONJ BRANCH (EMU TRADERS) OL 1",30/07/2025,,"11,440.00","1,299,048.00"
30/07/2025,"PIAPP, OWN BANK FOR CHICKS. A/C: 175*-***-***720, ANISHA POULTRY PRODUCT. Trx.ID 2025073030-2-298108 OL 1",30/07/2025,,"24,500.00","1,323,548.00"
30/07/2025,"PIAPP, OWN BANK MDANU. A/C: 352*-***-***197, M/S HALIMA POULTRY PRODUCT. Trx.ID 2025073030-2-300123 OL 1",30/07/2025,,"50,000.00","1,373,548.00"
30/07/2025,"894-901-16123 HYE TRADERS., GHORASHAL BRANCH (CD-16123) OL 1",30/07/2025,,"20,000.00","1,393,548.00"
30/07/2025,939-901-41774 KAZI FARMS LIMI OL 1,30/07/2025,,"88,000.00","1,481,548.00"
30/07/2025,939-901-41774 KAZI FARMS LIMI OL 1,30/07/2025,,"1,700.00","1,483,248.00"
30/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 494*-***- ***134, M/S SAIRA ENTERPRISE. Trx.ID 2025073030-2-310438 OL 1",30/07/2025,,"50,000.00","1,533,248.00"
30/07/2025,"PIAPP, OWN BANK N S POULTRY. A/C: 407*- **-***186, M/S. N.S POULTRY & FISH FEED. Trx.ID 2025073030-2-311110 OL 1",30/07/2025,,"21,000.00","1,554,248.00"
30/07/2025,"PIAPP, OWN BANK N S POULTRY. A/C: 407*- **-***186, M/S. N.S POULTRY & FISH FEED. Trx.ID 2025073030-2-312394 OL 1",30/07/2025,,"6,000.00","1,560,248.00"
30/07/2025,"PIAPP, OWN BANK CHECKS. A/C: 146*-***- ***718, M/S SHAPLA TRADERS. Trx.ID 2025073030-2-312792 OL 1",30/07/2025,,"68,000.00","1,628,248.00"
30/07/2025,"463-999-0, KUSHTIA (ISLAMIC) BRANCH 939- 901-41774 KAZI FARMS LIMI OL 1",30/07/2025,,"20,000.00","1,648,248.00"
30/07/2025,"3972-901-5360 M/S ASHA POULTR, DHAKA DAKSHIN BRANCH OL 1",30/07/2025,,"50,000.00","1,698,248.00"
30/07/2025,"PIAPP, OWN BANK CHICK. A/C: 118*-***-***776, ANIK POULTRY FEED & CHICKS. Trx.ID 2025073030-2-316205 OL 1",30/07/2025,,"17,280.00","1,715,528.00"
30/07/2025,"5038-901-3033 MOSTOFA PAULTR, MODHUKHALI BRANCH OL 1",30/07/2025,,"51,700.00","1,767,228.00"
30/07/2025,"1181-901-15460 FULECHA POULTR, NABIGONJ BRANCH OL 1",30/07/2025,,"33,920.00","1,801,148.00"
30/07/2025,"PIAPP, OWN BANK SAYFUL. A/C: 140*-***- ***594, RAKIB POULTRY PRODUCTS. Trx.ID 2025073030-2-323327 OL 1",30/07/2025,,"50,000.00","1,851,148.00"
30/07/2025,"4725-901-7810 M/S FAHAD POULT, RAIPURA BRANCH OL 1",30/07/2025,,"20,000.00","1,871,148.00"
30/07/2025,"841-909-0, SAIDPUR BRANCH OL 1",30/07/2025,,"13,600.00","1,884,748.00"
30/07/2025,"1181-901-15800 M/S PROTYASHA P, NABIGONJ BRANCH OL 1",30/07/2025,,"30,600.00","1,915,348.00"
30/07/2025,"PIAPP, OWN BANK FOURTY EIGHT THOUSAND ONL. A/C: 521*-***-***197, AL AMIN POULTRY & CHIKS FEED. Trx.ID 2025073030-2-",30/07/2025,,"48,000.00","1,963,348.00"
30/07/2025,"3556-901-1940 DHAKA BREEDERS & HATCHERY, PRINCIPAL (ISLAMIC) BRANCH 939-901-41774 KAZI FARMS LIMI OL 1",30/07/2025,,"1,250,000.00","3,213,348.00"
30/07/2025,"2852-901-44011 M/S SIFAT ENTER, SHAIKHPARA BAZA BRANCH OL 1",30/07/2025,,"250,000.00","3,463,348.00"
30/07/2025,"PIAPP, OWN BANK PAYMENT. A/C: 397*-***- ***467, M/S J R POULTRY FARM. Trx.ID 2025073030-2-353084 OL 1",30/07/2025,,"10,000.00","3,473,348.00"
30/07/2025,"PIAPP, OWN BANK SAHAB. A/C: 104*-***-***683, M/S. ENAM TRADERS. Trx.ID 2025073030-2- 354018 OL 1",30/07/2025,,"70,000.00","3,543,348.00"
30/07/2025,"PIAPP, OWN BANK ANOWAR POULTRY CHHAGALNIYA. A/C: 230*-***-***220, ANWAR POULTRY AND FEEDS COMPLEX. Trx.ID",30/07/2025,,"150,000.00","3,693,348.00"
30/07/2025,"PIAPP, OWN BANK BUSINESS. A/C: 469*-***- ***956, M/S APON ENTERPRISE. Trx.ID 2025073030-2-359660 OL 1",30/07/2025,,"50,000.00","3,743,348.00"
30/07/2025,"PIAPP, OWN BANK MODENA POLTE. A/C: 370*- ***-***576, MODINA POULTRY FEEDS. Trx.ID 2025073030-2-362919 OL 1",30/07/2025,,"40,000.00","3,783,348.00"
30/07/2025,"PIAPP, OWN BANK NIJAM. A/C: 192*-*-***434, JANNAT PULTRY FEED & CHICKS CENTER. Trx.ID 2025073030-2-363058 OL 1",30/07/2025,,"65,000.00","3,848,348.00"
30/07/2025,"3616-901-16257 RIFAT POULTRY F, CHOWMUHANA BRANCH OL 1",30/07/2025,,"30,000.00","3,878,348.00"
30/07/2025,"PIAPP, OWN BANK NIJAM. A/C: 192*-*-***434, JANNAT PULTRY FEED & CHICKS CENTER. Trx.ID 2025073030-2-377601 OL 1",30/07/2025,,"5,000.00","3,883,348.00"
30/07/2025,CR SND 1159 T 11,30/07/2025,"3,878,000.00",,"5,348.00"
30/07/2025,"PIAPP, OWN BANK ISLAMIC PULTRY FEED. A/C: 465*-*-***776, ISLAMIC POULTRY FEED. Trx.ID 2025073030-2-382881 OL 1",30/07/2025,,"5,000.00","10,348.00"
30/07/2025,"PIAPP, OWN BANK SALAM. A/C: 307*-*-***204, SALAM POULTRY & FEED. Trx.ID 2025073030-2-406218 OL 1",30/07/2025,,"29,120.00","39,468.00"
30/07/2025,"EFT - EXPORT IMPORT BANK O, PAYMENT, COMP. - NOTAPPLICABLE TRXID.: 20250730-8-428777 EFTN 1",30/07/2025,,"50,000.00","89,468.00"
30/07/2025,"4362-901-14288 M/S TALUKDER P, GALACHIPA BRANCH OL 1",30/07/2025,,"50,000.00","139,468.00"
30/07/2025,"PIAPP, OWN BANK KHUL022. A/C: 587*-*-***232, M/S S A INTERNATIONAL. Trx.ID 2025073030-2-533969 OL 1",30/07/2025,,"30,000.00","169,468.00"
30/07/2025,"PIAPP, OWN BANK CHICK PAYMENT. A/C: 261*-*-***911, M/S SOTOTA POULTRY FEEDS. Trx.ID 2025073030-2-538663 OL 1",30/07/2025,,"25,000.00","194,468.00"
30/07/2025,"PIAPP, OWN BANK ROKIBUL. A/C: 221*-*-***978, NAFISH TRADERS. Trx.ID 2025073030-2-552983 OL 1",30/07/2025,,"17,600.00","212,068.00"
30/07/2025,"PIAPP, OWN BANK BACHA. A/C: 463*-*-***813, M/S SHAH POULTRY FEED AND MEDICINE. Trx.ID 2025073030-2-562417 OL 1",30/07/2025,,"100,000.00","312,068.00"
30/07/2025,"PIAPP, OWN BANK FEED. A/C: 253*-*-***700, BATEN POULTRY. Trx.ID 2025073030-2-562475 OL 1",30/07/2025,,"21,500.00","333,568.00"
30/07/2025,"PIAPP, OWN BANK ORPITATRADERS. A/C: 151*-*-***327, ORPITA TRADERS. Trx.ID 2025073030-2-609284 OL 1",30/07/2025,,"104,000.00","437,568.00"
30/07/2025,"PIAPP, OWN BANK BOILAR CHICKS. A/C: 463*-*-***298, REKHA VETERINARY CORNER. Trx.ID 2025073030-2-610963 OL 1",30/07/2025,,"30,000.00","467,568.00"
